"pdb","energy (Mean)","energy (Standard deviation)"
"5msb",-16.6175,8.060716986306698
"5mwh",-43.6875,0.5264582921121306
"5mwp",-59.115,0.2685144316408509
"5mwy",-63.2675,0.5843728832404204
"5my8",-64.425,1.3110936910328124
"5n0d",-29.9,4.4540618166643124
"5n17",-33.245,1.6031323505355746
"5n18",-35.245000000000005,1.1133582831533515
"5n1r",-22.9925,12.284381343804005
"5n1s",-28.282500000000002,2.366085022422764
"5n24",-9.865,6.9194147151330645
"5n25",-5.9175,2.038763922903614
"5n2t",0,0
"5n2z",0,0
"5n31",-14.459999999999999,5.417333292312748
"5n34",0.0024999999999999996,0.005
"5n3v",-41.35,0
"5n3y",0.4175,0.009574271077559956
"5n6s",-34.325,0.6754998149515107
"5n9r",-61.06,1.1075197515168578
"5nap",-51.4325,1.766963025457058
"5nbw",-40.6375,1.6169802101448738
"5ne5",-19.22,1.5745263838162311
"5nea",-18.107499999999998,9.269632768705923
"5neb",-0.08,0.008164965809277235
"5ngz",-13.522499999999999,10.066914042214389
"5nk2",-56.9675,3.5260589425967437
"5nk3",-54.8775,0.6003540621995882
"5nk4",-58.58,0.7186561532935106
"5nk6",-55.0925,1.1202789831110762
"5nk7",-56.385,1.9259196937223118
"5nk8",-56.7225,0.5408249870945631
"5nka",-58.875,1.4984992492489575
"5nkc",-52.56,4.197943941185352
"5nkd",-59.65,0.9043229511636439
"5nkg",-49.2875,26.40624720907283
"5nkh",-59.9825,2.135124898766643
"5nki",-61.302499999999995,1.0426368815013773
"5nlk",-42.635,0.9137651047546311
"5nw7",-12.66,4.570185991838844
"5nwe",-33.605,1.2704198780978584
"5nxi",-24.39,10.486572366602926
"5nxo",-18.2775,11.229046783528272
"5nxp",-0.05750000000000001,0.115
"5nxw",-29.79,1.9090311678964627
"5ny1",-22.729999999999997,10.441031238978903
"5ny3",-28.357499999999998,11.090543644625065
"5nya",-11.74,10.105922356057695
"5nyh",-55.7225,0.5842017345639519
"5nz4",-39.0075,1.6347145520446218
"5nze",-39.585,2.696176304818869
"5nzf",-34.6125,1.1519657112953494
"5nzn",-35.75,1.2405106475426817
"5o1h",-42.95,0.32969683043496495
"5o2d",-54.644999999999996,0.4455333881993829
"5o4f",-30.5025,5.374516257301683
"5o58",-47.9975,11.928842846926397
"5o5a",-40.1325,0.663846116706558
"5o87",-11.4375,0.4889700058967395
"5o9o",-56.6925,4.240160177792078
"5o9q",-53.84,1.7319353336660726
"5oa6",-56.162499999999994,3.3216499414195986
"5oaj",-29.2275,2.5919796166894087
"5od1",-32.199999999999996,5.518592815806066
"5odx",-59.38,0.529842743965647
"5oei",-26.235,8.13118482551384
"5ogb",-46.865,0.47592016137106097
"5oh3",-27.169999999999998,0.07615773105803719
"5oh4",-23.425000000000004,0.17078251276608206
"5oh7",-20.953333333333337,0.2122105872319332
"5oh9",-23.515,0.09949874371074244
"5oha",-21.8525,0.19517086531239033
"5ohy",-29.4775,1.2642092390107076
"5oku",-25.002499999999998,8.161770130717144
"5om2",-24.615000000000002,1.9599744896298639
"5om3",-44.7675,1.662515664086414
"5om7",-33.54,0.27652606869175395
"5oot",-55.9475,1.1817324852380986
"5op4",-44.900000000000006,0.12516655570530774
"5op5",-38.81,1.7881275122316396
"5oq8",-51.1825,0.959005561332491
"5orh",-34.635000000000005,0.355387112878198
"5os2",-15.045000000000002,12.236787432437755
"5os7",-42.1525,0.6656012319699255
"5os8",-8.4125,11.064813223306874
"5osl",-19.972500000000004,8.433759047226015
"5ot8",-55.46,0.285832118560244
"5ot9",-33.6625,1.098859256987174
"5ota",-42.015,1.3400870618484366
"5otc",-47.8625,1.7916170535768288
"5otr",-38.1975,0.5243646949723215
"5otz",-42.005,0.9758585963139962
"5ouh",-46.675000000000004,0.8339664261833467
"5ov8",-42.7975,0.753143412638047
"5ovv",-63.5275,0.8732840316872827
"5owl",-0.0375,0.004999999999999956
"5qqp",-57.6625,1.6906285813268807
"5qtt",-57,1.549343947181077
"5std",-49.03,0.11690451944653643
"5sxm",-55.432500000000005,2.7639630364145957
"5sym",-55.485,3.126110469363989
"5sz0",-13.9925,9.668872305841393
"5sz2",-0.0024999999999999996,0.005
"5sz3",-20.015,10.88419190079508
"5sz4",-25.154999999999998,3.137435258296169
"5sz5",-13.274999999999999,9.765532926232613
"5sz6",-19.245,9.934554175536347
"5sz7",-9.602500000000001,9.723800268756381
"5t19",-35.849999999999994,6.563388352571196
"5t8o",0,0
"5t8p",-32.01,1.3269262727572768
"5t9u",-44.962500000000006,1.2844551374024356
"5t9w",-43.69,1.8050484758034104
"5t9z",-44.5275,0.7620312766986718
"5ta2",-45.795,0.5880192740610289
"5ta4",-41.4125,2.3091755382965613
"5tb6",-28.65,4.143388307492658
"5tbe",0,0
"5tbm",-52.5875,0.9123002064373857
"5tcj",-33.00750000000001,2.637731032535236
"5tfx",-28.584999999999997,0.8711869298072125
"5th4",-2.53,3.2934277989150855
"5ti0",-4.76,7.0386409673080115
"5tkj",-62.959999999999994,1.117437544862176
"5tkk",-66.705,1.147882107766727
"5tmn",4.336666666666666,11.757815840254231
"5tmp",-83.10499999999999,15.417683570065552
"5tp0",-25.404999999999998,0.19416487838950283
"5tpx",-50.7325,0.20336748347078548
"5tt3",-15.09,4.6496953305207605
"5tuz",-40.582499999999996,5.282400811499808
"5twj",-55.192499999999995,0.3963479111412341
"5txy",-0.5833333333333333,0.9930928120439365
"5ty9",-20.1025,2.345866932855907
"5tya",-5.495,3.431165982577935
"5u0d",-17.265,7.408897803767212
"5u0e",-7.890000000000001,4.591644585548843
"5u0f",-24.72,1.5312522108827142
"5u0g",-14.715,8.53194975762672
"5u0z",-30.407500000000002,3.1766583595553706
"5u13",-29.7,1.2554680402144134
"5u28",-38.81,0.5176227712661293
"5u49",-37.1575,0.12919623317536033
"5u4b",-32.1575,0.7465643531092736
"5u4d",-36.302499999999995,0.46849937744572295
"5u6j",-57.0075,4.020550335464019
"5u8c",-49.955,2.219211571707389
"5uc4",0,0
"5ucj",0,0
"5ueu",-42.2725,0.30126123768768853
"5uez",-33.0725,0.45711960506372096
"5uf0",-24.72,0.9856639048546694
"5ufc",-41.377500000000005,0.47814746679277137
"5uff",-31.375,1.0116158691255477
"5ufp",-55.245,1.3758512516500219
"5ufr",0,0
"5ula",-35.4125,1.558875128631785
"5uln",-21.97,14.29386115318973
"5ulp",-56.5325,3.469153354926881
"5umx",-21.2275,0.6678510312936285
"5umy",-29.03,1.1266173559228887
"5uoo",-41.485,0.23501772982860927
"5uov",-69.3725,10.316156826389673
"5upe",-52.1175,3.0112165315701054
"5upj",-39.18,4.256218979328987
"5upz",-65.4725,10.129910743272449
"5ut6",-35.05,1.3873475892268607
"5v0n",-95.4825,0.9881421962442044
"5v79",-36.51,3.025392536514931
"5v7a",-28.2575,2.582226106805288
"5var",-30.23,0
"5vb5",-73.0125,4.1217825836241735
"5vb6",-75.4375,1.4857854264101875
"5vb7",-71.53999999999999,0.4676893555929695
"5vc4",-70.6075,2.2983526709368283
"5vcw",-54.165,1.7150413017378343
"5vcy",-58.175,1.1802965729004447
"5vcz",-60.8425,0.9940950658763746
"5vd0",-65.25999999999999,0.30055504210100037
"5vd1",-58.53,1.8676901955800844
"5vd2",-46.0475,0.7978042784209638
"5vd3",-57.0425,2.3678172085982805
"5vgy",-29.355,2.7489695038929116
"5vh0",0,0
"5vi6",-14.6525,2.650363182660079
"5vih",-42.739999999999995,4.908244764339595
"5vij",-48.4675,1.554721304071455
"5vkc",-76.74,1.0347302385973476
"5vl2",-47.7025,0.16879474715351808
"5vm0",-47.474999999999994,0.1517673658384404
"5vo1",-43.53666666666666,1.8284510749084744
"5vr8",-52.395,2.6272228683535284
"5vsj",-38.7,1.6122034611053624
"5w1e",-22.1225,2.629174458519905
"5wa5",-39.51,0.9798979538706235
"5wa9",-31.215,7.80142935621415
"5wal",-41.1525,1.3492559678082146
"5wbm",-36.4225,1.4027918591153596
"5wcm",-0.10749999999999998,1.2588983279042039
"5wex",-29.49,2.7282595184476053
"5wgp",-9.2725,1.3663180449661005
"5wij",-48.5625,0.959387825647298
"5win",-35.795,0.586088730483402
"5wlo",-65.86,6.268349064945337
"5wmg",-42.537499999999994,0.32087120988621753
"5wuk",-35.699999999999996,3.56191895846413
"5wxh",-66.95,4.972584840905116
"5x74",-70.8825,3.5469740624933688
"5xg5",-17.4225,3.9218054940720046
"5xmx",-65.195,1.0648787098371775
"5xpi",-25.3425,10.747006947673082
"5xsr",-45.989999999999995,0.6070145522693758
"5y12",-40.730000000000004,1.536164053739012
"5y13",-38.792500000000004,0.8060758855922403
"5y8y",0,0
"5y94",0,0
"5ya5",-48.0175,1.3943785951694345
"5yas",-14.986666666666666,0.6536308846231769
"5yfs",-39.2225,7.510620813221776
"5yft",-49.61,7.247155763930236
"5yj8",-0.235,0.005773502691896741
"5yjm",-72.7,0.8089499366453599
"5yqx",-31.945,1.3336041391657594
"5yyf",-47.8175,1.4141516891760835
"5yz2",-4.915,10.883839702359948
"5z66",-56.68,2.964939572177967
"5z7b",-30.2925,1.4663872839966148
"5z7j",-47.0175,1.9332765796268152
"5z99",-37.910000000000004,0.3058321980007274
"5za7",-33.345,1.486214430468711
"5za8",-38.8025,1.3592246564370545
"5za9",-40.6675,0.9851353544900946
"5zag",-37.925,1.4998110992166314
"5zaj",-42.362500000000004,0.4776592230174597
"5zc5",-40.695,0.3177525242489199
"5zdb",-42.0475,6.361631735123679
"5zg1",-51.6075,1.7678494468326693
"5znc",-51.86,3.9767071805703904
"5zni",-43.15,2.492147668177016
"5zo8",-52.65,1.5597435686675845
"5zvw",-66.05000000000001,4.738262691465312
"5zyg",-53.9275,1.4240874270917598
"5zyl",-61,4.938744779799887
"5zym",-59.11,1.3934848402476094
"6abx",-26.884999999999998,0.7707463914934355
"6ajr",-19.795,0.14387494569870773
"6ajv",0,0
"6ajy",0,0
"6ajz",0,0
"6aox",-26.33,1.5349484247578875
"6arm",-26.125,3.5352557663248776
"6arn",-24.465,5.275670573491117
"6aro",-29.345,0.695533368478267
"6as8",-37.10249999999999,2.358394581065725
"6ayi",-33.7825,1.7524720634958753
"6ayo",-59.415,0.7319608368393462
"6ayq",-60.4625,1.0090052857474032
"6ayr",-66.95,0.9375855516509333
"6ays",-70.5575,0.49708315870240344
"6ayt",-65.86,1.023295330455614
"6b1k",-42.696666666666665,2.2642953282054887
"6b4d",-30.475,1.9676466484949335
"6b4l",-43.9825,6.5123184555629745
"6b4u",-61.82,1.3638181696985767
"6b59",-10.33,12.001849857417815
"6b5q",-74.02,2.3592371648482735
"6b7b",-20.28,0.8323861283482612
"6b8y",-50.9075,1.7214601360472788
"6b96",-33.8575,3.196043126534186
"6b97",-39.03,2.5227233961203877
"6bdy",-42.56,0.7346200832175516
"6bhv",-56.825,2.850900442550089
"6bm5",-41.735,1.065504575307032
"6bm6",-38.7375,0.2532949532341365
"6c0s",-65.0575,4.2649999999999615
"6c7q",-42.692499999999995,0.13720422734161433
"6c7w",-13.600000000000001,12.831791249341094
"6c7x",-16.42,10.05349358846631
"6c9s",-56.18000000000001,1.1146598883366114
"6c9v",-57.1725,1.7462602898765844
"6cbf",-39.370000000000005,2.008730942659955
"6cdl",-74.8425,7.0825013236850465
"6cdo",-59.910000000000004,3.263924018723575
"6ce6",-28.9375,2.673180066263131
"6ced",-29.2075,1.0930195179714706
"6cjv",-1.53,2.379243577274088
"6ckr",-41.582499999999996,1.3910757228372497
"6cn5",-77.2275,0.19015344680658133
"6cpw",-68.42999999999999,1.2695143428360216
"6cq1",-59.9225,0.8629938199853825
"6csp",-10.9525,4.785466713567931
"6csq",-7.1675,4.900560342110549
"6csr",-3.6425,2.333472019687972
"6css",-3.6300000000000003,7.337851638365732
"6cvf",-22.755000000000003,5.955717141257331
"6cvv",-0.9775,10.583009575100396
"6cwh",-40.665,0.39340394846372545
"6cwn",-38.88999999999999,2.943750442321286
"6cz4",-67.805,0.30555959593087
"6czb",7.507499999999999,9.503530484334055
"6czc",16.485,10.918762139852058
"6cze",-2.1399999999999997,4.972028425770177
"6d1a",-4.31,1.7028407637435352
"6d1b",-4.4125,3.2947066131397307
"6d1d",-3.1175,1.439036135751982
"6d1g",-1.685,3.3499701491207348
"6d1h",0.495,0.026457513110646546
"6d1i",1.11,3.5706862085599176
"6d1j",0.44999999999999973,3.9122968530860063
"6d1k",4.375,4.69436896717759
"6d2o",-0.005,0.005773502691896258
"6d9x",-9.3625,8.587170178042747
"6dai",-17.415,10.714975501605222
"6dak",-23.3325,14.163865703495881
"6dar",-35.8825,14.510764682354502
"6dd0",2.7925,2.9403783770120473
"6det",-0.5225,0.005000000000008976
"6dgl",-56.6825,0.9270517784891789
"6dgq",-64.7525,2.0871571574751
"6dh1",-52.9975,7.342766849083459
"6dh2",-61.6375,9.012185731922457
"6dh6",-40.0525,14.544328505182605
"6dh7",-48.5675,9.116875835504164
"6dh8",-57.8275,2.6998564776668843
"6dif",-61.752500000000005,3.585213847643478
"6dil",-66.06750000000001,3.2861362824243368
"6dj1",-64.25,5.297062078800616
"6dj2",-66.51,5.538302989183516
"6dj5",-58.09,13.261380018685838
"6dj7",-58.3,2.848098781058299
"6dl2",-35.7325,0.4818281159638212
"6dpt",-39.565,2.210135742437535
"6dpx",-31.160000000000004,4.978158963579488
"6dpy",-36.1525,3.091486966924924
"6dpz",-37.614999999999995,4.285553250942892
"6dsp",-13.287499999999998,10.210508883824874
"6dy7",-26.415,2.0078263537135754
"6dyn",-27.235,0.35407155585651107
"6dyr",-29.415,2.0605258228584744
"6dys",-35.445,1.949435815819588
"6dyu",-65.81,0.4173727350942794
"6dyv",-68.79499999999999,0.827546574722665
"6dyw",-77.3825,2.166985232991056
"6dyy",-75.8725,0.6184591067056838
"6dz3",-5.965,1.4266627725803585
"6dzx",-0.07249999999999998,0.145
"6e1y",0.2525,0.017078251276599475
"6e1z",-0.28,0.04966554808583767
"6e4a",0.1825,0.009574271077562854
"6e5l",-46.23,0.12124355653054454
"6e5t",-38.34,0.42965102117834086
"6e6m",-40.3275,0.20758532382164793
"6e7j",-59,7.066158786780813
"6e9a",-55.8425,9.463429170584353
"6ebe",-25.755,3.216307406535218
"6ecz",-0.0775,0.020615528128088288
"6edr",-54.64,5.445413972631819
"6eeb",-43.8875,0.842511127522721
"6eeo",-29.09,5.254249074162084
"6efj",-24.345000000000002,4.431986010808256
"6ei5",-52.15,0
"6ej2",-50.1125,0.8488178053427782
"6ej3",-53.8525,1.3592982258015112
"6ekq",-33.787499999999994,0.6213091018167984
"6el5",-52.1275,1.0909437810141642
"6eln",-40.14,0.2669581740020568
"6elo",-43.39750000000001,0.4940563395671221
"6elp",-47.962500000000006,1.6966314665632525
"6eog",-32.34,4.2981003555835064
"6eol",-37.879999999999995,0.17568911937381335
"6ep4",-47.7225,1.979837956332299
"6epa",0,0
"6eq1",-62.4325,9.88361733712244
"6eq2",-9.7925,8.314607126417139
"6eq3",-29.136666666666667,3.2478351764419333
"6eq5",-2.0774999999999997,1.6454254768903995
"6eq7",-24.725,4.560449539244999
"6eqp",-39.1875,6.60364230305266
"6equ",-51.14,1.7903258548841121
"6euc",-44.365,2.3920632656069847
"6euw",-40.6425,2.7729331642384714
"6eux",-52.9525,0.7039116895372409
"6ex1",-12.415,9.2329139495611
"6ey8",-52.9825,1.7232019614657241
"6ey9",-55.465,0.7680928763284044
"6eyb",-48.745000000000005,0.13000000000204845
"6f1j",-23.6875,2.575685992766449
"6f1n",-45.6025,1.7636208020244464
"6f20",0,0
"6f28",-56.3825,1.5671922877129365
"6f9g",-41.260000000000005,0.28740215726458224
"6f9u",0.10500000000000001,0.8671216754296942
"6faf",-33.307500000000005,2.9943321459049965
"6fcj",-7.54,0
"6fe1",-23.16,10.582050840928712
"6fgg",-31.965000000000003,8.613143057753842
"6fhu",-10.925,11.154671667063983
"6fmc",-28.435000000000002,1.8480710664546331
"6fni",-77.1375,2.373624162892686
"6fnj",-70.67500000000001,1.244735581024093
"6fnq",0.005,0.005773502691896258
"6fnr",0.535,0.17136705245369277
"6fs1",-69.7975,0.8387043579233968
"6fsy",-30.6525,0.7696914966401306
"6ftf",-48.0975,0.10078855755390136
"6ftp",-37.714999999999996,1.9092319572715186
"6ftw",-49.185,4.479229844515571
"6fui",-60.535000000000004,2.1757680636196683
"6fuj",-52.825,0.6599242380760074
"6fyz",-25.0225,1.0702764440398833
"6g0z",-48.5375,2.1141172310604555
"6g24",-16.2625,11.548120698480195
"6g25",-29.862499999999997,2.5357888319022277
"6g27",-36.892500000000005,6.980173708440244
"6g29",-33.5475,2.2365952546970087
"6g2b",-28.845,2.831495482367362
"6g2e",-35.3,0.7363423117003187
"6g2f",-35.3925,0.8360771495497805
"6g2l",-39.3125,1.1519946469783178
"6g2r",-35.88,0.3698648401784376
"6g37",-33.2375,0.22005681084654477
"6g38",-32.015,0.5070502933635997
"6g3v",-8.1075,9.499467967558326
"6g6t",-25.6525,5.417547877038119
"6g9h",-66.73,4.171466568646192
"6gf9",-42.385,3.2781448005439904
"6gga",-45.3575,1.2549468780257167
"6ggb",-49.35,1.2330720443945848
"6ggf",-50.6575,1.2020919266016623
"6gj6",-40.532500000000006,0.8483464308087343
"6gj8",-0.42,0.018257418583505547
"6gji",-36.655,0.428135492572145
"6gjj",-34.31250000000001,1.1632246845159129
"6gjl",-37.660000000000004,0.5546169849537459
"6gjm",-35.175,0.7283199846219697
"6gjn",-50.96,0
"6gjr",-39.263333333333335,0.4037738641031702
"6gl8",-58.37666666666667,0.4643633634710576
"6gla",-47.8825,1.8619769959195862
"6glb",0,0
"6gnm",-28.5475,1.2299695118173655
"6gnp",-23.470000000000002,0.8046945590304025
"6gnr",-26.965000000000003,6.691952878893686
"6gnw",-28.119999999999997,0.9110799452666225
"6gon",-22.89,0.5529918625080212
"6got",-25.6675,2.7357433480987665
"6guh",-43.5175,2.721291053893228
"6guk",0.17,0
"6gvz",0.37,0.02581988897471684
"6gw4",-36.9075,1.5829376698616047
"6gxg",-25.619999999999997,2.0532088706867224
"6gxq",-51.720000000000006,4.491347236631819
"6gzd",0.6375000000000001,0.025000000000001955
"6gzm",-44.864999999999995,0.4596194077720672
"6h1d",-57.045,1.7379010328553026
"6h1u",-36.7725,0.6394463751295535
"6h29",-19.6175,0.033040379336152496
"6h2t",-40.4225,0.24540782383589566
"6h33",-28.105,3.1378283360736776
"6h34",-38.745,1.741426618226291
"6h36",-14.77,11.273943409473013
"6h37",-23.1325,10.318033969705663
"6h38",-24.49,9.925717438385332
"6h5x",-45.93,3.3347463671669835
"6h8s",-32.62,3.5591478380834185
"6hai",-102.67,0.4168932717126416
"6haz",-32.556666666666665,0.7705409355338465
"6hd6",-47.98,1.9927033564147354
"6hgf",-42.7875,1.9111318635827124
"6hgg",-42.7375,0.9419616057281675
"6hgi",-39.36749999999999,1.2647628236154922
"6hgj",-39.620000000000005,3.6526246271231106
"6hh3",-35.016666666666666,8.309833532227543
"6hh5",-34.052499999999995,21.571203605733274
"6hhr",-37.2125,0.33984064893235
"6hke",-23.125,0.5728001396648095
"6hlx",-41.9775,2.332171734671416
"6hmg",-0.165,0.00577350269189634
"6hni",-43.1525,2.061849897543607
"6hpw",-50.485,1.0597326706928982
"6hqy",-8.54,11.592394058174522
"6hrt",-74.4225,1.0655632313472454
"6hsh",-30.74,3.6485065437792694
"6ht1",0.165,0.00577350269189634
"6htg",-17.532500000000002,8.089068240533024
"6i0z",-32.33,0.35496478698626394
"6i11",-50.455,1.61233784714372
"6i13",-54.955,2.1093521912346493
"6i14",-57.575,2.210346880770825
"6i17",-66.905,3.29652847704968
"6i18",-57.7075,1.220174167896111
"6i5g",-42.0175,2.94342629147282
"6i65",-26.5075,0.4604617247936726
"6i66",-29.5625,0.4728900506457928
"6i8m",-52.2075,1.4162479773450662
"6i8t",-48.08,2.98838864049954
"6ic2",0,0
"6idg",-50.94,0.45262199092214267
"6iez",-59.29,0.880795095354904
"6if0",-58.622499999999995,1.5453451610128357
"6ift",-68.23750000000001,0.4621958459358112
"6im4",-0.2225,0.012583057392118326
"6iou",-25.7775,1.834545811184136
"6ixd",-73.1325,4.129458196906911
"6j0g",-27.045,3.5690755105489127
"6j0o",-48.8775,0.5761582537238482
"6j1l",0,0
"6j3o",-22.052500000000002,10.497073798603749
"6j3p",-41.9575,1.1085237931591
"6j7e",-53.155,3.0348256402413685
"6j9w",-49.885,1.45539227243623
"6j9y",-48.254999999999995,1.8986047508630821
"6jad",-44.655,3.6414420220567045
"6jag",-46.8975,3.713097314462286
"6jam",-39.715,4.311677940972221
"6jao",-39.825,4.4219490423718115
"6jap",-38.42,8.592671295935865
"6jaq",-16.7475,2.3443744723628934
"6jav",-39.27,5.170338480215737
"6jaw",-44.6775,2.612053789645208
"6jay",-24.945,13.36511503878661
"6jb0",-42.675000000000004,1.8694829944843538
"6jb4",-42.3175,0.6336337007029501
"6jbb",-41.1525,3.6609868888046453
"6jbe",-22.515,0.24351591323765592
"6jdi",-50.0125,7.831561679086318
"6jdl",-44.46,1.2054598016247255
"6jon",33.302499999999995,5.4922270831906825
"6jtc",-22.8325,1.4899524600916891
"6k04",-42.847500000000004,0.19137659209092714
"6k3l",-35.377500000000005,2.008272474873049
"6kjd",-54.69,11.316996067861776
"6kzd",-82.655,2.2805627960368087
"6m8q",-0.64,0.02160246899469339
"6ma2",0.13,0.000000001862645149230957
"6ma3",0.24333333333333332,0.005773502691897142
"6md0",-51.417500000000004,2.1586627805193253
"6mdu",-9.2275,7.982574250620328
"6mg5",-42.1325,0.5270910737237079
"6mh1",-45.35,0
"6mh7",0.05,0.008164965809277235
"6mj7",-14.9925,9.790180028988228
"6mjf",-51.04,3.296159381259708
"6mku",-0.0925,0.004999999999999956
"6ml9",-45.7725,0.5116883817326674
"6mla",-39.697500000000005,0.669047830875705
"6mle",-0.135,0.00577350269189634
"6mli",-24.36,3.120822541147347
"6mlj",-43.04,3.376684764676745
"6mln",-0.135,0.00577350269189634
"6mm2",-58.487500000000004,4.858095477310581
"6mnv",-37.3425,2.4456134199828776
"6mqe",-84.8075,4.362463944454604
"6mxc",-39.669999999999995,4.668797132738439
"6n3v",-16.8725,8.385950055499576
"6n3x",-39.86000000000001,0.5493632677929831
"6n3y",-32.25,4.421063220538683
"6n8x",-46.04,0
"6ncn",-19.740000000000002,4.168868751432039
"6nco",-33.9175,0.4179613219749629
"6ndl",-86.9875,0.47478942700750615
"6ne5",-75.03999999999999,1.1643882514001747
"6nfh",-51.165,3.545894339467467
"6nfy",-46.54,0
"6np2",-65.815,2.028012163013988
"6np4",-57.195,4.208899301876138
"6np5",-55.21249999999999,3.972793937101046
"6nv7",-97.265,1.3006793096947538
"6nv9",-101.85,1.5920008375199524
"6nw3",-101.595,1.980479739861837
"6nwk",0,0
"6nwl",-60.942499999999995,0.3126632906721506
"6nxz",-0.9825,0.5663553066170859
"6ny0",-0.385,0.4521430452117265
"6nyv",-44.85249999999999,5.041966382275943
"6o0k",-59.907500000000006,11.109108500085217
"6o0m",-68.78999999999999,6.57814056807343
"6o0o",-58.580000000000005,0.3561834733207093
"6o0p",-51.485,4.73054436613803
"6o48",-86.4225,4.809077354337587
"6o5a",-91.95,3.472635886469797
"6o5g",-43.6025,1.4747513914781898
"6o5t",-7.0875,2.9544472128188954
"6o5u",-53.3025,2.5072744165726313
"6o5x",-94.13499999999999,1.2955951013595208
"6o9c",-94.075,7.277593466707633
"6odz",-12.2975,9.401745848511329
"6oe0",-6.073333333333333,5.297511994637987
"6oja",-25.3875,4.458492832037877
"6olx",-45.5975,0.3666401505566351
"6om8",-56.4225,3.240631368524716
"6ooy",-44.6975,0.8879329929672248
"6oqb",-66.63250000000001,0.9575097910721497
"6oqc",0,0
"6oqd",-65.8025,0.6435513447536624
"6orr",-86.42999999999999,1.1635864099120237
"6pg3",-0.025,0.04358898943540673
"6pg5",-26.775,7.885017438154467
"6pg6",-0.0025,0.005
"6pg7",-23.545,8.444143927401194
"6pg9",0,0
"6pga",-12.975000000000001,8.6949851447065
"6pgc",-32.515,2.227921303218123
"6pi5",0.305,0.012909944487358063
"6pi6",0.5825,0.00957427107757155
"6prf",-66.4775,11.092935815193309
"6pu3",0.007500000000000001,0.020615528128088305
"6pve",-91.045,1.5588991842539395
"6pvv",-36.275,1.395671881209949
"6pvz",-14.375,5.2817011148555775
"6py0",-47.375,1.2412225156406749
"6q3y",-41.5325,0.3651826027252487
"6q3z",-45.3125,0.3382676455121918
"6q4e",-21.0925,0.8266952280011004
"6q4g",-27.405,4.011462742358895
"6q54",-46.96333333333333,1.1803530545284289
"6q60",-41.655,2.513861571367825
"6qau",-65.03999999999999,0.7333484846924192
"6qe5",-60.91,1.7966079149333547
"6qge",-44.7,0.9630160954002185
"6qgg",-81.5975,4.232149768931558
"6qgh",-98.735,6.961367202879835
"6qi4",-37.41,1.9407386909801208
"6ql2",-17.815,9.911597583975388
"6qln",-32.144999999999996,1.6266222671536668
"6qlp",0,0
"6qlq",-32.55,0.40016663195943847
"6qlr",-33.735,0.2819574435976616
"6qls",-35.965,0.43470296371924877
"6qlt",-0.0025,0.005
"6qmk",-60.875,0.21548395145107793
"6qpl",-49.94,5.738646762666865
"6qqq",-49.197500000000005,1.8642670588375305
"6qqu",-42.3875,0.8331616489812065
"6qqv",-46.724999999999994,1.3577800509163653
"6qqz",-54.75749999999999,0.896488520097869
"6qr0",-54.43,0.5165913923661801
"6qr1",-49.995,0.8874870891079827
"6qr2",-57.0025,0.7299486283295763
"6qr4",-66.83500000000001,1.6369992873144452
"6qrc",-53.4725,1.8709957242069213
"6quv",-41.0025,3.6689905514551158
"6qz5",-40.705,0.419642705167485
"6r11",-30.865000000000002,0.35114099732165677
"6r13",-32.415,1.5963604438429864
"6r18",-33.51,0.42245315322161797
"6r1a",-33.193333333333335,0.37846179904053817
"6r1b",-38.29,3.9043992282210835
"6r1d",-35.9525,0.3938167932764189
"6r1w",-33.47666666666667,0.38109491381144595
"6r8l",-54.85,2.790424101577942
"6r8o",-58.42999999999999,0.5125101625016115
"6r8w",-50.275,0.6465034158201904
"6r9u",-30.23,0.5984981202979041
"6r9x",-31.2025,0.6159748371485921
"6rfn",-53.927499999999995,1.4946432127212004
"6rfw",-56.595,3.235320695077946
"6rnt",0.29750000000000004,0.06020797289396124
"6s4n",-74.41,0.45658150057590924
"6s4t",-72.805,0.765266837993275
"6s56",0,0
"6s57",0,0
"6s5k",0,0
"6sbt",-33.645,1.5740711546814092
"6sdc",-76.6575,2.9172746985271356
"6ssy",-17.99,11.521501638241434
"6st0",-46.1375,0.18518009252464995
"6std",-43.5875,1.921637756359686
"6stl",0,0
"6szp",-51.5425,4.689302542311954
"6t1i",-41.2475,0.7113543420823255
"6t1j",-42.5625,1.1205467415507864
"6t1m",-49.1475,0.6701430195608155
"6t1n",-41.82,5.69502121740259
"6t1o",-49.935,1.2552954499506572
"6u6w",0,0
"6u8b",-0.2625,0.00957427107756382
"6u8o",-42.53,0.4734976240697044
"6ud2",-77.3175,2.169260626726837
"6udt",-65.7,2.4446813016558524
"6udu",-70.67250000000001,0.9731520949985625
"6udv",-69.655,0.8144323176292492
"6ueg",-32.82,0.14000000000029364
"6ugn",-22.565,1.4758613304327275
"6ugp",-19.9775,1.4277809122317795
"6ugr",-15.34,2.477861981628524
"6upj",-34.190000000000005,3.2225145461270333
"7std",-42.105000000000004,0.4126742056393557
"7upj",-45.31,4.477469523439872
"8a3h",-38.71,3.705311502874362
"966c",-29.3625,6.211437702604234
